x1,x2,x3,x4,x5,x6,x7,x8,y1
2.3042446896881565,10235.111828933566,2.403662764571027,9162.724260254094,1.59122350996559,9949.663255111105,1.434042953331644,10161.47737368021,6.4e-06
2.292403050413378,10239.8889012534,2.4482086740401248,9135.308497489608,1.6739170881036889,9863.341774561353,1.5441906207062503,10038.59318974226,6.6e-06
2.2805108421135274,10244.613206918342,2.491552041948678,9109.801287253484,1.7588386594020302,9777.311033327991,1.6609058478227994,9913.588216694136,6.8e-06
2.268569918099823,10249.28400968535,2.533584832859015,9086.266207813815,1.8453401511087482,9692.227570667445,1.7823717544192876,9788.408386692836,7e-06
2.256582139275463,10253.90058164935,2.5742022780099223,9064.76192178311,1.9327614334250882,9608.740696727564,1.9066975074514434,9665.002353865211,7.2e-06
2.2445493738456137,10258.462203356687,2.6133031364578434,9045.342029898176,2.020435357237624,9527.487537370016,2.031947755274727,9545.291159924976,7.4e-06
2.232473497026266,10262.96816391723,2.650789947424817,9028.054937417024,2.1076928454178527,9449.088171976457,2.1561727548375806,9431.13832962767,7.6e-06
2.220356390751997,10267.417761115175,2.686569273224176,9012.943733465834,2.193867998835301,9374.140901344043,2.277438722902554,9324.320861582803,7.8e-06
2.208199943382684,10271.810301518464,2.720551932158492,9000.046083636693,2.27830317811797,9303.217681783122,2.3938579388245076,9226.501566004472,8e-06
2.196006049409218,10276.145100586862,2.752653220809264,8989.394136103825,2.3603540223790365,9236.859760261546,2.503618130282578,9139.203180014243,8.2e-06
2.183776609158262,10280.421482778629,2.782793125164276,8981.014441492318,2.4393943666097724,9175.573543905757,2.6050106845246788,9063.784663439159,8.4e-06
2.1715135284960976,10284.638781655804,2.810896520056393,8974.927886699077,2.5148210202119468,9119.826735380397,2.696457245966301,9001.420044104334,8.6e-06
2.159218718531614,10288.796339988057,2.8368933564166623,8971.149642830971,2.5860583702026996,9070.04476363903,2.776534286104642,8953.08014193208,8.8e-06
2.146894095318471,10292.89350985512,2.860718835875003,8969.68912738993,2.6525627739628668,9026.607537284586,2.843995263273618,8919.51745634549,9e-06
2.1345415795565,10296.929652747749,2.882313572273273,8970.549980799244,2.7138267080058096,8989.846545316033,2.8977900272837314,8901.25445223189,9.2e-06
2.1221630962923768,10300.904139667247,2.9016237396881355,8973.730057329596,2.7693826411057345,8960.042327386836,2.9370811668790235,8898.57542681659,9.4e-06
2.109760574619617,10304.816351223473,2.918601206594773,8979.221430447415,2.8188066022280003,8937.42233288075,2.9612570455338583,8911.522084054068,9.6e-06
2.09733594737794,10308.665677731375,2.933203655837035,8987.010412572245,2.8617214160330215,8922.159185143344,2.969941322664152,8939.892885429255,9.8e-06
2.084891150852054,10312.451519306,2.9453946901049974,8997.077589193872,2.8977995812622455,8914.369364115657,2.9629988120384443,8983.246187274948,1e-05
2.072428124469896,10316.17328595599,2.955143922657011,9009.397867264159,2.926765770040021,8914.112317423407,2.940537586192225,9040.907115767197,1.02e-05
2.059948810500392,10319.830397675521,2.962427053060124,9023.940537743001,2.9483989290181203,8921.390006705446,2.902907294086546,9111.978072576756,1.04e-05
2.0474551537507635,10323.422284534689,2.9672259277600883,9040.66935214246,2.9625339663281736,8936.146892643601,2.850693718199577,9195.352707636805,1.06e-05
2.034949101263447,10326.948386768334,2.9695285853299622,9059.542612878326,2.9690630114681724,8958.270358808186,2.7847096557796394,9289.733141515151,1.08e-05
2.022432602012662,10330.408154863273,2.9693292862845526,9080.51327720387,2.9679362385083063,8987.59157108459,2.7059822662092703,9393.650169293005,1.1e-05
2.009907606600678,10333.801049643938,2.966628527386355,9103.529074466744,2.959162246333896,9023.8867661223,2.6157370814410976,9505.486131439851,1.12e-05
1.9973760669538252,10337.1265423564,2.96143304040735,9128.532636396747,2.9428079930236297,9066.878958973606,2.515378928411563,9623.500095657211,1.14e-05
1.9848399360183056,10340.384114750772,2.9537557753497343,9155.46164009973,2.918998284863889,9116.240056890238,2.4064700604090756,9745.854957689584,1.16e-05
1.9723011674558382,10343.573259161973,2.94361586816742,9184.248963401167,2.8879148238987185,9171.593363146603,2.290705837820793,9870.64603922867,1.18e-05
1.9597617153391969,10346.693478588842,2.93103859306874,9214.822852152267,2.849794821283978,9232.516451781827,2.1698883368304567,9995.93073773193,1.2e-05
1.9472235338476813,10349.744286771598,2.916055299519266,9247.107099081526,2.804929187027786,9298.544391322126,2.045898296894922,10119.758766601537,1.22e-05
1.934688576962575,10352.725208267613,2.898703334101751,9281.021233745978,2.753660309932094,9369.17329288188,1.9206658436868165,10240.202514979783,1.24e-05
1.9221587981626296,10355.635778525508,2.8790259474279685,9316.480723108652,2.6963794446776213,9443.864155566202,1.7961404432528352,10355.387054554909,1.26e-05
1.9096361501196322,10358.475543957542,2.8570721863344732,9353.397182242292,2.633523725992415,9522.046979829047,1.674260555104701,10463.519326266278,1.28e-05
1.8971225843940942,10361.244062010319,2.8328967716309927,9391.678594634144,2.5655728326901865,9603.125117395957,1.5569234566464145,10562.916052564191,1.3e-05
1.8846200511311164,10363.940901233733,2.806559961706167,9431.229541542703,2.493045327036576,9686.479824555234,1.4459557086743442,10652.029940718716,1.32e-05
1.872130498756474,10366.565641348223,2.7781274023306057,9471.951439834698,2.4164946973792025,9771.474984069322,1.3430847217071538,10729.473769274839,1.34e-05
1.8596558736729671,10369.117873310262,2.7476699630316306,9513.742787709542,2.3365051342418717,9857.461959671375,1.2499118657663137,10794.041982704057,1.36e-05
1.8471981199570908,10371.597199376105,2.7152635604475615,9556.499417698715,2.2536870721173807,9943.784546100167,1.1678875422012935,10844.729458091915,1.38e-05
1.8347591790560638,10374.003233163772,2.6809889691018256,9600.114756309502,2.168672530981394,10029.783976897399,1.0982886056108576,10880.747151723517,1.4e-05
1.8223409894852698,10376.335599713268,2.644931620068559,9644.480089665878,2.082110293078286,10114.803951750655,1.042198487328446,10901.534381999165,1.42e-05
1.8099454865261528,10378.593935545008,2.6071813880315267,9689.484834484447,1.99466095178696,10198.19564501608,1.0004903298849728,10906.76755747396,1.44e-05
1.79757460192462,10380.777888716473,2.567832367267134,9735.016813709968,1.9069918703508537,10279.322657198518,0.9738133949911483,10896.36521415338,1.46e-05
1.7852302635899917,10382.887118877046,2.5269826371099007,9780.962536123474,1.8197720889442306,10357.565871602108,0.9625829566232724,10870.489283630082,1.48e-05
1.7729143952945532,10384.921297321067,2.484734017484979,9827.207479226015,1.733667218941081,10432.328179088086,0.9669738365446084,10829.542572321037,1.5e-05
1.7606289163737479,10386.880107039044,2.441191815117076,9873.636374692936,1.6493343633506767,10503.03903488301,0.9869176828934586,10774.16249104533,1.52e-05
1.748375741427063,10388.763242767061,2.3964645610483566,9920.133495687152,1.5674171021840755,10569.15881266239,1.0221040342015564,10705.21113255322,1.54e-05
1.736156780019656,10390.570411034363,2.350663740119579,9966.58294531532,1.4885405810204064,10630.182922681719,1.0719851522794372,10623.761851468025,1.56e-05
1.7239739363847595,10392.30133020907,2.3039035130887435,10012.868945507867,1.413306740254159,10685.645662527626,1.1357845487363312,10531.082555548637,1.58e-05
1.7118291091269249,10393.955730542082,2.2563004320798954,10058.876125602847,1.3422897214311587,10735.123771102322,1.2125090724040959,10428.615968374928,1.6e-05
1.699724190926136,10395.533354209114,2.2079731500713207,10104.489809914314,1.2760314857293986,10778.239658719289,1.3009643695029633,10317.957170703581,1.62e-05
1.6876610682428503,10397.033955350871,2.1590421251472716,10149.59630356842,1.215037678022011,10814.664288659902,1.399773475884042,10200.828770104466,1.64e-05
1.6756416210240084,10398.457300111371,2.1096293202503738,10194.083175894784,1.15977376808544,10844.119688200528,1.5073982519272966,10079.05408540775,1.66e-05
1.6636677224100584,10399.803166674381,2.0598578991831022,10237.839540666755,1.1106614984009444,10866.38106994732,1.6221633264225834,9954.528763395176,1.68e-05
1.651741238443041,10401.071345297989,2.0098519196160516,10280.756332492054,1.0680756656577297,10881.27854728987,1.7422821767047074,9829.1912695738,1.7e-05
1.6398640277757803,10402.261638347294,1.95973602386821,10322.726578664873,1.0323412605194706,10888.69843088229,1.8658849390586716,9704.992712397605,1.72e-05
1.6280379413822281,10403.373860325202,1.9096351282299509,10363.645665801843,1.0037309874818592,10888.58409625771,1.9910475164767591,9583.86647067841,1.74e-05
1.6162648222690015,10404.40783790133,1.8596741116031503,10403.411600597221,0.9824631837482188,10880.936415955044,2.1158215306533235,9467.698096991204,1.76e-05
1.6045465051881664,10405.36340993903,1.809977504234495,10441.925264047393,0.9687001530051295,10865.813752860251,2.238264651961211,9358.295965582802,1.78e-05
1.5928848163513032,10406.240427520484,1.760669177317823,10479.09065851101,0.9625469268137281,10843.33151481291,2.356470835269734,9257.363121703007,1.8e-05
1.5812815731449072,10407.038753969931,1.7118720342392002,10514.815146988916,0.9640504630690441,10813.661273877135,2.468599990929874,9166.470770575217,1.82e-05
1.5697385838471614,10407.75826487495,1.6637077042342838,10549.00968402749,0.9731992876442612,10777.029456998023,2.572906629045006,9087.033818699321,1.84e-05
1.55825764734613,10408.398848105859,1.61629623922159,10581.58903766984,0.989923581954676,10733.715618035869,2.6677670311280988,9020.288848231536,1.86e-05
1.5468405528594165,10408.960403833184,1.5697558145672819,10612.47200190163,1.0140957157731145,10684.05030436499,2.7517045261701596,8967.274867310369,1.88e-05
1.5354890796553256,10409.442844543217,1.5242024345273621,10641.581599061976,1.0455312212306629,10628.412534318137,2.8234124776529628,8928.817135985317,1.9e-05
1.524204996775579,10409.846095051658,1.4797496431014707,10668.84527171495,1.083990200569699,10567.22690472724,2.8817746236722384,8905.514319527418,1.92e-05
1.5129900627596238,10410.170092515329,1.4365082410189702,10694.195063503386,1.1291791569060612,10500.960350634121,2.9258824535411656,8897.729169103988,1.94e-05
1.5018460253705759,10410.41478644197,1.3945860095627909,10717.567788534212,1.1807532340290194,10430.11858189931,2.9550493503763358,8905.582874890002,1.96e-05
1.4907746213228457,10410.580138698102,1.354087441919365,10738.905188873125,1.2383188481462026,10355.24222390279,2.968821279511727,8928.953179520267,1.98e-05
1.4797775760114829,10410.666123514977,1.3151134827243212,10758.15407975603,1.301436691489469,10276.90269178871,2.9669838563564506,8967.476281250025,2e-05
1.4688566032432888,10410.672727492587,1.2777612764531057,10775.266482155279,1.3696250848599778,10195.69782973958,2.9495656836725126,9020.552497197737,2.02e-05
1.4580134049697293,10410.59994960176,1.2421239252836793,10790.199742370312,1.4423636535277127,10112.247348558582,2.9168379063219123,9087.35559851134,2.04e-05
1.447249671021702,10410.447801184313,1.208290257034851,10802.916638344595,1.519097298433117,10027.188096377886,2.8693099904142283,9166.845672138867,2.06e-05
1.4365670788461855,10410.216305951291,1.176344603758643,10813.385472443848,1.5992404323849294,9941.169198584279,2.807721792559775,9257.785308986406,2.08e-05
1.4259672932448244,10409.905499979264,1.1463665915385817,10821.580150464317,1.6821814489259235,9854.847104051585,2.733032042684537,9358.758866464923,2.1e-05
1.415451966114481,10409.515431704713,1.1184309420178393,10827.480246674168,1.7672873897628125,9768.880575484221,2.646403419692324,9468.194505569041,2.12e-05
1.405022736189801,10409.046161916474,1.0926072861519298,10831.071054725857,1.8539087751410983,9683.925662102898,2.5491844522980958,9584.38865944008,2.14e-05
1.3946812287878263,10408.497763746274,1.068959990650188,10832.343624312593,1.9413845603022535,9600.630693038132,2.442888526778127,9705.532552515277,2.16e-05
1.3844290555547056,10407.870322657325,1.0475479975386393,10831.29478347752,2.0290471801983845,9519.631329639233,2.3291703284188223,9829.74035744385,2.18e-05
1.3742678142145281,10407.163936431009,1.028424677244153,10827.927146520018,2.1162276439659955,9441.54571445681,2.2098000833948976,9955.07855145572,2.2e-05
1.3641990883203314,10406.378715151635,1.0116376955660766,10822.24910747939,2.202260640280778,9366.969753919137,2.0866360020479906,10079.596015197147,2.22e-05
1.3542244470073173,10405.514781189298,0.997228894866928,10814.274819212224,2.2864896146322518,9296.472570702326,1.961595352535097,10201.354405489506,2.24e-05
1.3443454447483123,10404.572269180791,0.9852341897782874,10804.02415811553,2.3682717797714234,9230.592160499384,1.8366246151369892,10318.458329203417,2.26e-05
1.3345636211115166,10403.55132600863,0.9756834776818424,10791.522674583623,2.4469830210946064,9169.83128633325,1.7136691818279293,10429.084848536406,2.28e-05
1.3248805005205724,10402.452110778166,0.9686005641887215,10776.801529322209,2.5220226595283064,9114.653641746172,1.5946430727868108,10531.511858390275,2.3e-05
1.3152975920169951,10401.274794792787,0.964003103802858,10759.897415678444,2.5928180355675754,9065.480312145874,1.4813991412661442,10624.144894102057,2.32e-05
1.3058163890249994,10400.019561527224,0.9619025559162866,10740.852468180532,2.658828879485092,9022.686561313525,1.3757002306331112,10705.541952217041,2.34e-05
1.2964383691187613,10398.686606598956,0.9623041562460553,10719.714157514867,2.719551434360009,8986.598967597147,1.2791917325747169,10774.435937922844,2.36e-05
1.2871649937921492,10397.276137737721,0.9652069037839477,10696.535172202466,2.774522300462004,8957.492931645455,1.1933759736474,10829.754389709018,2.38e-05
1.2779977082309601,10395.788374753154,0.9706035632915448,10671.373287269633,2.8233219716523834,8935.590574701706,1.119588828890056,10870.636174201578,2.4e-05
1.2689379410877,10394.223549500519,0.9784806833344056,10644.29122024021,2.865578036814451,8921.059043496663,1.058978926551211,10896.44489128667,2.42e-05
1.259987104258937,10392.581905844587,0.9888186298104172,10615.356474808335,2.9009680218816802,8914.00923467675,1.012489767645789,10906.778780848024,2.44e-05
1.2511465926652698,10390.863699621623,1.001591634888743,10584.641172581403,2.9292218507749244,8914.494948501897,0.9808450386823896,10901.476976901557,2.46e-05
1.242417784033939,10389.06919859952,1.0167678612373847,10552.221873312583,2.9501239064682423,8922.512478271583,0.9645373461946287,10880.622011770087,2.48e-05
1.233802038684118,10387.198682436074,1.03430948137927,10518.17938407098,2.9635146764544382,8938.000638612322,0.963820548443608,10844.538531316039,2.5e-05
1.2253006993149187,10385.252442635392,1.054172771979066,10482.598557825135,2.9692919700530767,8960.841232410761,0.9787058036622145,10793.788241231914,2.52e-05
1.216915090796141,10383.23078250247,1.076308222825705,10445.568081941843,2.967411698271178,8990.859952828974,1.0089613963573658,10729.1611630588,2.54e-05
1.2086465199618033,10381.13401709593,1.1006606602389752,10407.180257127518,2.9578882102651383,9027.827713518293,1.0541163443741095,10651.663336049089,2.56e-05
1.2004962754064792,10378.962473178906,1.127169384592583,10367.530767363081,2.9407941838361924,9071.462396880203,1.1134677305712102,10562.501156316455,2.58e-05
1.1924656272844834,10376.716489168135,1.1557683216109047,10326.718441405845,2.9162600707951,9121.43100703256,1.1860916449776364,10463.062597063083,2.6e-05
1.1845558271119252,10374.396415081213,1.1863861870623071,10284.845006452837,2.884473101428701,9177.352211050827,1.2708575670958124,10354.895602225743,2.62e-05
1.1767681075716698,10372.002612482043,1.2189466644385392,10242.014834579593,2.8456758556656965,9238.799249091042,1.3664459644654765,10239.683989883408,2.64e-05
1.1691036823212348,10369.5354544245,1.2533685951773128,10198.33468258644,2.8001644118456928,9305.303191186002,1.4713688335351793,10119.221240534096,2.66e-05
1.1615637458036492,10366.995325394279,1.2895661809539405,10153.91342590068,2.748286087219026,9376.356515860634,1.5839928630861955,9995.3825782746,2.68e-05
1.15414947306131,10364.382621248984,1.3274491975378013,10108.861787198006,2.6904367874206163,9451.416983256486,1.7025648596289185,9870.095779490894,2.7e-05
1.146862019552859,10361.69774915644,1.366923219680594,10063.292060419504,2.6270579851451004,9529.911773207827,1.8252390389801945,9745.31116347552,2.72e-05
1.1397025209731155,10358.941127531234,1.407889856475828,10017.317830872207,2.5586333510803008,9611.2418566898,1.9501057591796107,9622.971232123267,2.74e-05
1.1326720930760845,10356.113185969509,1.4502469966029086,9971.053692110823,2.485685062809791,9694.786567278185,2.0752212474657514,9504.980431318945,2.76e-05
1.1257718315010763,10353.214365182019,1.493889062844537,9924.614960306353,2.4087698198529104,9779.908337733854,2.198637858559127,9393.175504736966,2.78e-05
1.1190028116019595,10350.245116925442,1.5387072752430202,9878.117386813548,2.3284745952531605,9865.95756556495,2.318434393227738,9289.296901550202,2.8e-05
1.1123660882795732,10347.205903931985,1.5845899222395712,9831.676869653631,2.2454121561364015,9952.277570435514,2.4327460051728345,9194.961683139778,2.82e-05
1.1058626958173312,10344.09719983726,1.6314226391207625,9785.409164631457,2.1602163874234166,10038.209605588272,2.5397932306809676,9111.638350562627,2.84e-05
1.0994936477200354,10340.919489106489,1.6790886930780982,9739.42959680715,2.073537454383561,10123.097885037265,2.6379096891441134,9040.623984633505,2.86e-05
1.0932599365559286,10337.673266958986,1.727469274170174,9693.852773041399,1.9860368409461269,10206.294588165467,2.7255680232399806,8983.024054478168,2.88e-05
1.08716253380201,10334.35903929099,1.7764437914622033,9648.792296330903,1.89838230163418,10287.164803535103,2.8014036749674087,8939.735208874636,2.9e-05
1.0812023896926397,10330.977322596827,1.8258901736047282,9604.360482646023,1.81124276564483,10365.091374182219,2.864236127420563,8911.431318266981,2.92e-05
1.0753804330714487,10327.528643888418,1.8756851731023696,9560.668080976411,1.725283231965042,10439.479607418883,2.9130872816358684,8898.552984733335,2.94e-05
1.0696975712465886,10324.013540613143,1.9257046735141543,9517.82399728243,1.641159694480579,10509.7618132004,2.947196682443404,8901.300683204736,2.96e-05
1.0641546898493326,10320.432560570092,1.9758239988197361,9475.935023040463,1.5595141358067044,10575.4016364232,2.9660333563052053,8919.63164070438,2.98e-05
1.0587526526960573,10316.786261824687,2.0259182241804083,9435.105569058667,1.4809696280448694,10635.898150091733,2.969304076863524,8953.260502187599,3e-05
1.0534923016536228,10313.075212621723,2.0758624873202765,9395.43740522671,1.4061255778536115,10690.789678117533,2.95695792953102,9001.663772617618,3.02e-05
1.0483744565081747,10309.2999912968,2.125532299751537,9357.029406848147,1.3355531521205215,10739.657318576967,2.929187104066942,9064.087966127938,3.04e-05
1.043399914837387,10305.461186186203,2.174803857068018,9319.977308187734,1.2697909191439947,10782.1281405401,2.8864239028014307,9139.561335414715,3.06e-05
1.0385694518861635,10301.55939553521,2.2235543475336677,9284.373463847967,1.2093407385886867,10817.878030074267,2.8293340110802503,9226.90899876956,3.08e-05
1.033883820445825,10297.595227404865,2.271662258196711,9250.306618569637,1.1546639315802505,10846.634163703164,2.75880613468748,9324.771229272683,3.1e-05
1.029343750736789,10293.569299577213,2.319007677766569,9217.861686030179,1.1061777601669442,10868.17709044543,2.6759381655580885,9431.6246214415,3.12e-05
1.0249499502947732,10289.482239459021,2.3654725954985376,9187.119537191187,1.0642522430148704,10882.34240654374,2.582020091135725,9545.805805836899,3.14e-05
1.0207031038605296,10285.334683984012,2.410941195341262,9158.156798722632,1.0292073316376302,10889.022010103756,2.4785139134220042,9665.537342465723,3.16e-05
1.0166038732731337,10281.127279513596,2.4553001446138367,9131.04566200625,1.0013104687097767,10888.164926068286,2.367030890313006,9788.95538990109,3.18e-05
1.0126528973668407,10276.86068173614,2.4984388764929983,9105.853703194141,0.9807745470976293,10879.777695230863,2.2493064535020872,9914.138719399836,3.2e-05
1.00885079187153,10272.53555556479,2.54024986560626,9082.643714771113,0.9677562851829593,10863.924324319989,2.127173193396521,10039.138622359003,3.22e-05
1.005198149316746,10268.152575033844,2.5806288960440984,9061.4735490406,0.9623550308781352,10840.725797535042,2.0025323315858303,10162.00924554685,3.24e-05
1.0016955389393587,10263.712423193714,2.619475321123142,9042.395973924302,0.9646120034598069,10810.359153261456,1.8773241249435915,10280.837881884747,3.26e-05
0.9983435065948517,10259.215792004477,2.6566923142528904,9025.45854143493,0.9745099790070132,10773.056133011229,1.7534976620755445,10393.774745248324,3.28e-05
0.9951425746722542,10254.663382228038,2.692187110280665,9010.70346914993,0.9919734218442761,10729.101412899272,1.6329805222860836,10499.061765788278,3.3e-05
0.9920932420127314,10250.05590331892,2.7258712367132336,8998.167534981623,1.0168690609865703,10678.830431152037,1.5176487693753442,10595.05995751878,3.32e-05
0.9891959838318436,10245.394073313708,2.7576607342387724,8987.881985506014,1.049006907187093,10622.626828227603,1.4092977473667434,10680.274932146738,3.34e-05
0.9864512516454876,10240.678618719143,2.7874763659995025,8979.872458078817,1.0881417028262796,10560.919519082929,1.309614132781582,10753.380161972149,3.36e-05
0.9838594731995305,10235.910274398904,2.8152438150933916,8974.158916932785,1.1339747935773694,10494.179419930997,1.2201496785167052,10813.237629729836,3.38e-05
0.9814210524031499,10231.089783459089,2.8408938698126107,8970.755603415659,1.186156407565023,10422.915854467541,1.1422970580485863,10858.915543919777,3.4e-05
0.979136369265887,10226.217897132401,2.8643625961570676,8969.67100049273,1.244288324623777,10347.672666992972,1.077268185991694,10889.702843854391,3.42e-05
0.977005779838425,10221.295374661082,2.885591497192984,8970.907811602547,1.3079269152860717,10269.02407209207,1.0260753524903343,10905.120268625022,3.44e-05
0.9750296161571016,10216.322983178587,2.9045276588593314,8974.462953918428,1.3765865263080352,10187.570272544397,0.9895154651206874,10904.927817678827,3.46e-05
0.9732081861921633,10211.301497590035,2.9211238818586813,8980.32756603259,1.4497431868966542,10103.93287890708,0.9681576436058947,10889.128486868496,3.48e-05
0.9715417737997709,10206.231700451444,2.9353387993037345,8988.48703004375,1.526838607354505,10018.750165725258,0.9623343604545425,10857.9682218163,3.5e-05
0.9700306386777621,10201.114381847783,2.9471369798262863,8998.921007993127,1.6072844396266874,9932.672200572111,0.9721362654342671,10811.932089318436,3.52e-05
0.96867501632518,10195.950339269832,2.956489015891619,9011.603492558035,1.6904667672359142,9846.355883091037,0.9974107744467666,10751.736726388837,3.54e-05
0.9674751180055725,10190.740377489912,2.9633715970982064,9026.502871876717,1.7757507903411542,9760.459931899173,1.0377644447708887,10678.3191844869,3.56e-05
0.966431130714068,10185.485308436462,2.9677675682800153,9043.582008342828,1.8624856701661225,9675.639857609553,1.0925690996989106,10592.822342589281,3.58e-05
0.9655432171482337,10180.185951067506,2.969665972266581,9062.798331173162,1.950009495827731,9592.54296033498,1.1609716072251361,10496.577116178101,3.6e-05
0.9648115156827206,10174.84313124303,2.9690620771942884,9084.10394251792,2.0376543356605246,9511.803389849894,1.2419071605641463,10391.08173909529,3.62e-05
0.9642361403476989,10169.45768159627,2.96595738830077,9107.445736848998,2.124751334488261,9434.037306108412,1.3341158537637434,10277.978440779205,3.64e-05
0.9638171808110871,10164.030441403967,2.960359644173025,9132.76553332874,2.2106358179432126,9359.838177050748,1.436162294383728,10159.027881945081,3.66e-05
0.9635547023645776,10158.562256455558,2.9522827974586217,9160.000220829203,2.2946523648799024,9289.772249582613,1.5464579479341993,10036.081746665042,3.68e-05
0.9634487459134624,10153.053978921378,2.941746980088047,9189.081915240464,2.376159809173599,9224.37422829055,1.6632858662424945,9911.053917502204,3.7e-05
0.9634993279702575,10147.50646721985,2.928778453094897,9219.938128675893,2.454536132732631,9164.143194870881,1.7848274148076209,9785.890682410998,3.72e-05
0.9637064406521296,10141.920585883709,2.913409541158986,9252.49195015259,2.5291832123838893,9109.538799412974,1.9091905830834124,9662.540437188003,3.74e-05
0.964070051682125,10136.297205425273,2.895678552035518,9286.662237296683,2.5995313844060233,9060.977752602766,2.0344394369904735,9542.923355110332,3.76e-05
